SRC_CT_Country;POST_class;POST_res_zip;POST_res_city;POST_res_str;POST_res_hno;POST_hno_check;POST_res_pobox_class;POST_res_pobox;COOR_city_valid;COOR_valid_for;COOR_class;DUP_type;DUP_comp;PA_MOVE_class;PA_CLEAN_class;PA_CLEAN_infoType;MOVE_AT_class;MOVE_AT_InfoTyp;ABIS_class;ROBINSON_class;ROBINSON_simil;PHONE_res_phone;PHONE_res_person;PHONE_res_household;EMAIL_validSyntax;TELNO_type;TELNO_validPattern;selected_cname;selected_validation;selected_dup;selected_pamove;selected_ABIS;selected_paclean;selected_paaustria;selected_robinson;selected_phone;selected_emailSyntax;selected_telSysntax;selected_namensAnalyse;NameAnalysis_gender
AT;5;NI;NI;NI;NI;NC;0;NC;;;5;1;0;;;;;;;;;;;;NI;NI;NI;;1;1;;;;1;;;1;1;1;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;2
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;NI;6;OK;;1;1;;;;1;;;1;1;1;1
AT;1;OK;OK;OK;OK;OK;0;NC;;4;1;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;1;;;1;1;1;1
AT;2;C;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;6;OK;;1;1;;;;1;;;1;1;1;1
HU;3;OK;OK;OK;OK;;0;NC;;2;2;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;1
RO;3;NI;C;NI;NC;;0;NC;;5;3;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;1
RO;3;OK;C;C;OK;;0;NC;;2;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;;;;1;1;1;1
HU;2;SC;OK;OK;OK;;0;NC;1;5;3;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;1
HU;1;OK;OK;OK;OK;;0;NC;1;5;3;3;1;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;1
HU;1;OK;OK;OK;OK;;0;NC;1;5;3;2;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;1
HU;1;OK;OK;OK;OK;;0;NC;1;5;3;3;1;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;1
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT;2;OK;OK;C;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;1;;;1;1;1;1
AT;3;OK;OK;C;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;1
AT;2;C;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;NI;1;OK;;1;1;;;;1;;;1;1;1;1
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;1
AT;3;C;OK;OK;OK;NF;0;NC;;2;1;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;1;;;1;1;1;8
AT;3;OK;OK;C;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;8;FAIL;;1;1;;;;1;;;1;1;1;1
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;A;1;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;1
AL;3;NI;C;NC;NC;;0;NC;;5;3;1;0;;;;;;;;;;;;OK;0;FAIL;;1;1;;;;;;;1;1;1;1
AL;3;NI;C;OK;NC;;0;NC;;5;3;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;8
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;NI;NI;NI;;1;1;;;;1;;;1;1;1;2
AL;3;NI;C;C;NC;;0;NC;;4;3;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;;;;1;1;1;1
ID;2;OK;OK;C;NC;;0;NC;;0;1;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;9
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DE;2;OK;OK;C;OK;OK;0;NC;;2;1;1;0;;;;;;;;0;5;5;5;OK;1;OK;;1;1;1;1;1;;1;1;1;1;1;2
AT;5;NI;NI;NI;NI;NC;0;NC;;;5;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;1;;;1;1;1;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;6;OK;;1;1;;;;1;;;1;1;1;1
AT;1;OK;OK;OK;NI;NC;0;NC;;4;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;1
DE;2;OK;OK;C;OK;OK;0;NC;;2;1;1;0;;;;;;;;0;01;5;2;OK;NI;NI;;1;1;1;1;1;;1;1;1;1;1;1
DE;2;OK;OK;C;OK;OK;0;NC;;2;1;1;0;;;;;;;;0;5;5;5;OK;1;OK;;1;1;1;1;1;;1;1;1;1;1;1
DE;2;OK;C;C;OK;OK;0;NC;;2;1;1;0;;;;;;;;0;3;5;3;OK;1;OK;;1;1;1;1;1;;1;1;1;1;1;1
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;6;OK;;1;1;;;;1;;;1;1;1;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HU;5;NI;NI;NI;NI;;0;NC;;;5;1;0;;;;;;;;;;;;NI;NI;NI;;1;1;;;;;;;1;1;1;1
HU;3;OK;OK;OK;OK;;0;NC;;2;2;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;8
HU;2;OK;OK;C;OK;;0;NC;;2;1;2;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;;;;1;1;1;2
HU;2;OK;OK;C;OK;;0;NC;;2;1;3;1;;;;;;;;;;;;OK;1;OK;;1;1;;;;;;;1;1;1;2
AT;2;C;OK;C;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;1
AT;5;NI;NI;NI;NI;NC;0;NC;;;5;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;1;;;1;1;1;1
HU;1;OK;OK;OK;OK;;0;NC;1;5;3;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;;;;1;1;1;2
HU;2;OK;OK;C;OK;;0;NC;;2;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;;;;1;1;1;1
AT;3;C;OK;C;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;1
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;1
ID;5;NF;NF;NF;NF;;0;NC;;0;5;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HU;5;NI;NI;NI;NI;;0;NC;;;5;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;1
AT;3;OK;OK;C;OK;OK;0;NC;;2;1;1;0;;;;C;1;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;1
RO;3;NI;C;C;C;;0;NC;;2;3;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;;;;1;1;1;2
HU;5;NI;NI;NI;NI;;0;NC;;;5;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;1
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;6;OK;;1;1;;;;1;;;1;1;1;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;1
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;6;OK;;1;1;;;;1;;;1;1;1;1
HU;2;OK;OK;C;OK;;0;NC;;2;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;;;;1;1;1;1
HU;3;OK;OK;C;OK;;0;NC;;4;3;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;2
HU;5;NI;NI;NI;NI;;0;NC;;;5;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DE;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;0;5;5;5;OK;1;OK;;1;1;1;1;1;;1;1;1;1;1;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HU;1;OK;OK;OK;OK;;0;NC;1;5;3;1;0;;;;;;;;;;;;NI;NI;NI;;1;1;;;;;;;1;1;1;2
HU;5;NI;NI;NI;NI;;0;NC;;;5;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT;3;OK;OK;C;OK;NF;0;NC;;2;1;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;1;;;1;1;1;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT;2;OK;OK;C;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;NI;1;OK;;1;1;;;;1;;;1;1;1;1
AL;3;NI;C;OK;NC;;0;NC;;5;3;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;NI;1;OK;;1;1;;;;1;;;1;1;1;1
AT;2;OK;OK;C;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;1;;;1;1;1;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HU;1;OK;OK;OK;OK;;0;NC;;2;1;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;1
HU;1;OK;OK;OK;OK;;0;NC;1;5;3;2;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;1
HU;1;OK;OK;OK;OK;;0;NC;1;5;3;3;1;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HU;3;OK;OK;C;OK;;0;NC;;2;2;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HU;3;OK;OK;C;OK;;0;NC;;2;2;2;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;1
HU;3;OK;OK;C;OK;;0;NC;;2;2;3;1;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;1
HU;2;OK;OK;C;OK;;0;NC;;4;3;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;2
AT;2;OK;SC;OK;OK;OK;0;NC;;4;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;1
AT;2;OK;OK;C;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;6;OK;;1;1;;;;1;;;1;1;1;1
US;5;NF;NF;NI;NI;;0;NC;;;5;1;0;;;;;;;;;;;;OK;5;OK;;1;1;;;;;;;1;1;1;1
ID;2;OK;OK;C;NC;;0;NC;;0;1;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;8
AT;2;OK;C;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;9
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;NI;NI;NI;;1;1;;;;1;;;1;1;1;8
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;6;OK;;1;1;;;;1;;;1;1;1;2
AT;2;OK;OK;C;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;1;;;1;1;1;2
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;1
HU;5;NI;NI;NI;NI;;0;NC;;;5;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;2
AT;2;C;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;1
AT;2;OK;OK;C;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;1
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;1;;;1;1;1;1
AT;2;OK;OK;C;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;NI;NI;NI;;1;1;;;;1;;;1;1;1;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;NI;1;OK;;1;1;;;;1;;;1;1;1;9
AT;2;OK;OK;C;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;1
AT;5;NI;NI;NI;NI;NC;0;NC;;;5;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;1;;;1;1;1;1
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT;2;C;OK;OK;OK;OK;0;NC;;2;1;3;1;;;;;;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;1
AT;2;C;OK;OK;OK;OK;0;NC;;2;1;2;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;1
RO;5;NF;NF;NF;NF;;0;NC;;0;5;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;;;;1;1;1;8
HU;1;OK;OK;OK;OK;;0;NC;;2;1;2;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;;;;1;1;1;1
HU;1;OK;OK;OK;OK;;0;NC;;2;1;3;1;;;;;;;;;;;;OK;1;OK;;1;1;;;;;;;1;1;1;1
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;6;OK;;1;1;;;;1;;;1;1;1;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;1;;;1;1;1;1
HU;5;NI;NI;NI;NI;;0;NC;;;5;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;1
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;2
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;1;;;1;1;1;1
AT;2;C;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;0;FAIL;;1;1;;;;1;;;1;1;1;9
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT;2;OK;OK;C;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;NI;1;OK;;1;1;;;;1;;;1;1;1;1
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;B;1;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HU;3;OK;OK;OK;NI;;0;NC;1;5;3;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;;;;1;1;1;1
HU;5;NI;NI;NI;NI;;0;NC;;;5;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;1
DE;2;OK;OK;C;OK;OK;0;NC;;2;1;1;0;;;;;;;;0;3;5;2;OK;1;OK;;1;1;1;1;1;;1;1;1;1;1;1
AT;3;OK;OK;OK;OK;NF;0;NC;;2;1;1;0;;;;;;;;;;;;OK;6;OK;;1;1;;;;1;;;1;1;1;1
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;6;OK;;1;1;;;;1;;;1;1;1;1
AT;2;C;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;1;;;1;1;1;1
AT;3;C;NI;C;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;1;;;1;1;1;2
HU;2;OK;OK;C;OK;;0;NC;;2;1;2;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;;;;1;1;1;1
HU;2;OK;OK;C;OK;;0;NC;;2;1;3;1;;;;;;;;;;;;OK;1;OK;;1;1;;;;;;;1;1;1;1
HU;1;OK;OK;OK;OK;;0;NC;;2;1;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;2
HU;1;OK;OK;OK;OK;;0;NC;;2;1;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;2
HU;3;OK;OK;C;OK;;0;NC;;2;2;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;;;;1;1;1;1
HU;3;OK;OK;C;OK;;0;NC;;2;2;2;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;;;;1;1;1;1
AT;3;OK;C;C;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;1;;;1;1;1;1
HU;3;OK;OK;C;OK;;0;NC;;2;2;3;1;;;;;;;;;;;;OK;1;OK;;1;1;;;;;;;1;1;1;1
AT;2;C;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;6;OK;;1;1;;;;1;;;1;1;1;8
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;1
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;1
AT;5;NI;NI;NI;NI;NC;0;NC;;;5;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;1;;;1;1;1;1
AT;5;NI;NI;NI;NI;NC;0;NC;;;5;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;1;;;1;1;1;2
DE;2;C;OK;OK;OK;OK;0;NC;;4;3;1;0;;;;;;;;0;5;5;5;NI;1;OK;;1;1;1;1;1;;1;1;1;1;1;1
HU;3;OK;OK;OK;OK;;0;NC;1;5;3;3;1;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;1
HU;3;OK;OK;OK;OK;;0;NC;1;5;3;2;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;1
HU;3;SC;OK;C;OK;;0;NC;;2;2;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;;;;1;1;1;2
HU;1;OK;OK;OK;OK;;0;NC;1;5;3;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RO;2;C;C;C;OK;;0;NC;;2;2;1;0;;;;;;;;;;;;NI;0;FAIL;;1;1;;;;;;;1;1;1;1
HU;1;OK;OK;OK;OK;;0;NC;;2;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;;;;1;1;1;9
HU;3;OK;OK;C;OK;;0;NC;;2;2;1;0;;;;;;;;;;;;NI;NI;NI;;1;1;;;;;;;1;1;1;8
HU;2;OK;OK;C;OK;;0;NC;1;5;3;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;;;;1;1;1;1
HU;1;OK;OK;OK;OK;;0;NC;1;5;3;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;;;;1;1;1;1
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;1
AT;2;C;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;6;OK;;1;1;;;;1;;;1;1;1;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT;2;C;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;6;OK;;1;1;;;;1;;;1;1;1;2
HU;3;OK;OK;C;OK;;0;NC;0;5;3;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;;;;1;1;1;1
HU;2;OK;OK;C;OK;;0;NC;1;5;3;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HU;1;OK;OK;OK;OK;;0;NC;;2;1;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;1
AT;3;C;OK;OK;OK;NF;0;NC;;2;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;6;OK;;1;1;;;;1;;;1;1;1;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT;2;OK;OK;C;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;1;;;1;1;1;2
DE;2;SC;OK;C;OK;OK;0;NC;;2;1;1;0;;;;;;;;0;5;5;5;OK;1;OK;;1;1;1;1;1;;1;1;1;1;1;2
DE;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;0;1;5;2;OK;1;OK;;1;1;1;1;1;;1;1;1;1;1;1
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;6;OK;;1;1;;;;1;;;1;1;1;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT;2;OK;OK;C;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;1
DE;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;0;3;5;2;OK;1;OK;;1;1;1;1;1;;1;1;1;1;1;1
HU;3;OK;OK;C;OK;;0;NC;;2;2;1;0;;;;;;;;;;;;NI;NI;NI;;1;1;;;;;;;1;1;1;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HU;2;OK;OK;C;OK;;0;NC;1;5;3;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;1
RO;2;C;C;C;C;;0;NC;;2;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;;;;1;1;1;1
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HU;1;OK;OK;OK;OK;;0;NC;;2;1;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DE;3;OK;OK;C;OK;OK;0;NC;;2;1;1;0;;;;;;;;0;5;5;5;NI;1;OK;;1;1;1;1;1;;1;1;1;1;1;2
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;1
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;1;;;1;1;1;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CH;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;;;;1;1;1;1
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;NI;NI;;1;1;;;;1;;;1;1;1;1
AT;1;OK;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;6;OK;;1;1;;;;1;;;1;1;1;1
AT;3;OK;SC;C;OK;OK;0;NC;0;5;3;1;0;;;;;;;;;;;;NI;6;OK;;1;1;;;;1;;;1;1;1;1
AT;2;C;OK;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;NI;6;OK;;1;1;;;;1;;;1;1;1;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT;2;OK;SC;OK;OK;OK;0;NC;;2;1;1;0;;;;;;;;;;;;OK;1;OK;;1;1;;;;1;;;1;1;1;1
